Date,Average Temperature,Total Precipitation(in)
20030104,35.64,0
20030105,30.925,0.47
20030106,34.3421052631579,0.02
20030107,30.833333333333332,0
20030108,42.5,0
20030109,49.5,0
20030110,42.5,0
20030111,30.875,0
20030112,27.875,0
20030113,33.291666666666664,0
20030114,29.692307692307693,0
20030115,27.48,0
20030116,24.972972972972972,0.04
20030117,25.15625,0.02
20030118,18.625,0
20030119,26.416666666666668,0
20030120,33.625,0
20030121,25.029411764705884,0.05
20030122,21.166666666666668,0
20030123,17.074074074074073,0
20030124,23.625,0
20030125,25.75,0
20030126,31.647058823529413,0
20030127,19.375,0
20030128,25.75,0
20030129,33.43333333333333,0.1
20030130,31.962962962962962,0
20030131,34.638297872340424,0.14
20030201,37.285714285714285,0.1
20030202,42.541666666666664,0
20030203,39.875,0
20030204,43.470588235294116,0.43000000000000005
20030205,33.541666666666664,0
20030206,31.516129032258064,0.19
20030207,32.2,0.4600000000000001
20030208,28.708333333333332,0
20030209,32.166666666666664,0
20030210,34.93333333333333,0.09
20030211,33.72,0
20030212,33.5,0
20030213,31.791666666666668,0
20030214,33.68,0
20030215,30.767857142857142,0.44999999999999996
20030216,17.75,1.28
20030217,22.41860465116279,0.4800000000000001
20030218,28.902439024390244,0.09
20030219,34.875,0
20030220,39.375,0
20030221,36.91489361702128,0.65
20030222,36.84090909090909,7.739999999999998
20030223,37.542857142857144,0.09
20030224,37.666666666666664,0
20030225,32.72727272727273,0
20030226,25.13953488372093,0.10999999999999999
20030227,28.61904761904762,0.31000000000000005
20030228,32.04347826086956,0.11000000000000001
20030301,35.857142857142854,0.01
20030302,40.78431372549019,0.32000000000000006
20030303,27.791666666666668,0
20030304,33.61538461538461,0
20030305,47.275862068965516,0.10999999999999999
20030306,40.608695652173914,0.35000000000000003
20030307,31.346153846153847,0
20030308,41.625,0
20030309,49.32,0
20030310,32.666666666666664,0
20030311,34.486486486486484,0
20030312,44.2,0
20030313,51.25806451612903,0.30000000000000004
20030314,37.625,0
20030315,43.96153846153846,0
20030316,53.592592592592595,0.02
20030317,57.14,0.01
20030318,58.41935483870968,0
20030319,44.333333333333336,0
20030320,44.62,3.1799999999999993
20030321,50.108695652173914,0.01
20030322,53.411764705882355,0
20030323,56.875,0
20030324,56.916666666666664,0
20030325,57.541666666666664,0
20030326,57.41935483870968,0.66
20030327,49.026315789473685,0
20030328,52.4375,0.1
20030329,62.867924528301884,0.5700000000000001
20030330,39.2,0.8800000000000003
20030331,37.724137931034484,0
20030401,47.708333333333336,0
20030402,62.041666666666664,0
20030403,66.58333333333333,0
20030404,49.25,0
20030405,49.05714285714286,0
20030406,48.17391304347826,0
20030407,40.145833333333336,0.8000000000000002
20030408,38.5,0
20030409,40.11363636363637,0.7900000000000003
20030410,45.63333333333333,0
20030411,43,0.51
20030412,57.61538461538461,0
20030413,56.5,0
20030414,56.75,0
20030415,64,0
20030416,70.79166666666667,0
20030417,52.28,0
20030418,42.39393939393939,0.19
20030419,51.206896551724135,0.02
20030420,55.333333333333336,0
20030421,55.15625,0
20030422,58.03846153846154,0.15
20030423,53.833333333333336,0
20030424,54.541666666666664,0
20030425,57.096774193548384,0.52
20030426,57.62222222222222,1.34
20030427,62.041666666666664,0
20030428,62.5,0
20030429,66.45833333333333,0
20030430,65.23076923076923,0
20030501,66.29032258064517,0.13
20030502,71.20833333333333,0
20030503,59.391304347826086,0
20030504,58.8421052631579,0
20030505,51.578947368421055,0.18000000000000002
20030506,56.142857142857146,0.05
20030507,61.50819672131148,0.6700000000000002
20030508,69.03448275862068,0.29
20030509,62.48837209302326,0.97
20030510,64.04081632653062,0.6800000000000002
20030511,70.52941176470588,0
20030512,66.45833333333333,0
20030513,60.875,0
20030514,62.416666666666664,0
20030515,64.18518518518519,0.06
20030516,58.76086956521739,3.1499999999999995
20030517,51.16216216216216,0.07
20030518,51.83783783783784,0.43
20030519,58.52,0.01
20030520,61.833333333333336,0
20030521,59.38461538461539,0.9000000000000001
20030522,57.88461538461539,0.07
20030523,55.83673469387755,0.3400000000000001
20030524,60.53061224489796,0.03
20030525,62.15,0.2
20030526,61.6578947368421,2.369999999999999
20030527,59.44444444444444,0.060000000000000005
20030528,58.75,0.74
20030529,60.73076923076923,0.07
20030530,66.96153846153847,0
20030531,66.13513513513513,2.8899999999999997
20030601,63.73076923076923,0
20030602,62.958333333333336,0
20030603,60.70967741935484,0.32
20030604,57.68181818181818,0.47000000000000003
20030605,66.56,0.2
20030606,69,0
20030607,67.23170731707317,3.749999999999997
20030608,64.94117647058823,0
20030609,67.2051282051282,1.4100000000000001
20030610,71.91666666666667,0
20030611,73.33333333333333,0.5800000000000001
20030612,73.70270270270271,4.39
20030613,74.64516129032258,0.8800000000000001
20030614,74.6923076923077,0.05
20030615,73.875,0
20030616,68.93103448275862,0
20030617,62.09803921568628,1.4300000000000002
20030618,65.26315789473684,0.4600000000000002
20030619,72.1086956521739,3.0900000000000003
20030620,66.6,0.38
20030621,64.43181818181819,0.06
20030622,68,0
20030623,77.08333333333333,0
20030624,78.91666666666667,0
20030625,80.08333333333333,0
20030626,82.25,0
20030627,78.09677419354838,0.29000000000000004
20030628,74,0
20030629,76.70833333333333,0
20030630,81.3076923076923,0
20030701,72.94117647058823,6.72
20030702,71.34782608695652,1.36
20030703,70.84615384615384,0.27
20030704,80.2,0
20030705,82.95833333333333,0
20030706,84.08,0
20030707,78.70588235294117,2.6999999999999997
20030708,80.28,0
20030709,79.47619047619048,1.8800000000000003
20030710,73.66666666666667,0.29000000000000004
20030711,75.72972972972973,1.05
20030712,75.35483870967742,0
20030713,75.625,0
20030714,75.3076923076923,0.03
20030715,76.16666666666667,0
20030716,81.20833333333333,0
20030717,77.91666666666667,0
20030718,76.53846153846153,0
20030719,76.20833333333333,0
20030720,76.66666666666667,0
20030721,80.62962962962963,0
20030722,79.42857142857143,0.9299999999999999
20030723,74.64102564102564,0.5
20030724,76.4,0
20030725,77.29166666666667,0
20030726,79.45833333333333,0
20030727,82,0
20030728,76.65,4.49
20030729,74.91666666666667,0.02
20030730,73.03571428571429,0.01
20030731,74.36666666666666,0
20030801,76.5945945945946,1.02
20030802,77.54901960784314,0.01
20030803,77.5945945945946,0.27
20030804,76.70588235294117,0.08
20030805,76.65,1.2
20030806,75.44444444444444,0
20030807,76.3,0
20030808,77.48275862068965,0
20030809,76.55,0
20030810,75.86842105263158,0.5900000000000001
20030811,76.42857142857143,0.04
20030812,78.74074074074075,0
20030813,79.84,0
20030814,83.66666666666667,0
20030815,83.91666666666667,0
20030816,79.28571428571429,0.9700000000000002
20030817,75.64102564102564,0.73
20030818,76.625,0
20030819,76.25,0
20030820,78.375,0
20030821,80.66666666666667,0
20030822,83.43333333333334,0
20030823,78.5,0
20030824,73.29166666666667,0
20030825,76.83333333333333,0
20030826,77.33333333333333,4.05
20030827,76.65714285714286,0.6100000000000001
20030828,77.41666666666667,0
20030829,79.11363636363636,0.06
20030830,78.29411764705883,0.37
20030831,73,0
20030901,75.76315789473684,0.5700000000000001
20030902,77,0.28
20030903,74.73584905660377,0.7200000000000002
20030904,74.625,0.28
20030905,69.56,0
20030906,67.66666666666667,0
20030907,69.75,0
20030908,72.125,0
20030909,70.08333333333333,0
20030910,67,0
20030911,69,0
20030912,64.5813953488372,1.5800000000000003
20030913,71.64102564102564,0.32000000000000006
20030914,73,0
20030915,75.03571428571429,0.1
20030916,70.29166666666667,0
20030917,68.75,0
20030918,68.71428571428571,6.63
20030919,72.25925925925925,0.19
20030920,72.03571428571429,0
20030921,71.66666666666667,0
20030922,71.66071428571429,2.3400000000000003
20030923,70.14285714285714,4.69
20030924,65.56,0
20030925,68.37931034482759,0
20030926,71.625,0
20030927,71.14814814814815,0
20030928,66.71428571428571,0.15000000000000002
20030929,59,0.01
20030930,57.18181818181818,0
20031001,56.19230769230769,0
20031002,52.416666666666664,0
20031003,49.791666666666664,0
20031004,56.08,0
20031005,56.833333333333336,0
20031006,57.291666666666664,0
20031007,59,0
20031008,62.25,0
20031009,66.91666666666667,0
20031010,63.83783783783784,0
20031011,65.66666666666667,0
20031012,66.70833333333333,0
20031013,64.83333333333333,0
20031014,61.275,2.66
20031015,59.72,0.22999999999999998
20031016,57.208333333333336,0
20031017,55.38461538461539,0
20031018,53,0
20031019,55.416666666666664,0
20031020,55.041666666666664,0
20031021,65.16666666666667,0
20031022,54.172413793103445,0.09
20031023,45.916666666666664,0
20031024,47.041666666666664,0
20031025,52.32,0
20031026,63.892857142857146,0.95
20031027,59.234042553191486,2.5599999999999996
20031028,49.19230769230769,0.23
20031029,50.57142857142857,1.2200000000000002
20031030,50.903225806451616,0
20031031,57.458333333333336,0
20031101,62.04,0
20031102,64.70833333333333,0
20031103,64.95833333333333,0
20031104,66.32,0
20031105,69.82926829268293,1.3800000000000001
20031106,65.5813953488372,0.6300000000000001
20031107,59.3448275862069,0.01
20031108,46.916666666666664,0
20031109,38.916666666666664,0
20031110,41.26086956521739,0
20031111,51.24,0
20031112,55.88636363636363,0.68
20031113,49.51851851851852,0
20031114,43.125,0
20031115,48.416666666666664,0
20031116,48.535714285714285,0.04
20031117,52.03333333333333,0
20031118,50.696969696969695,0
20031119,59.75555555555555,3.0699999999999994
20031120,52.875,0
20031121,54.583333333333336,0
20031122,54.583333333333336,0
20031123,50.82857142857143,0
20031124,53.03703703703704,0.27
20031125,39.375,0
20031126,42.34782608695652,0
20031127,48.583333333333336,0
20031128,54.95,2.2800000000000002
20031129,40.625,0
20031130,41.583333333333336,0
20031201,47.25,0
20031202,38.166666666666664,0
20031203,33,0
20031204,34.0625,0.18000000000000002
20031205,35.18181818181818,0.9600000000000004
20031206,30.617021276595743,0.14
20031207,31.875,0
20031208,34.25,0
20031209,37.916666666666664,0
20031210,44.68181818181818,0.5
20031211,49.035714285714285,1.27
20031212,38.291666666666664,0
20031213,33.041666666666664,0
20031214,33.83018867924528,1.4500000000000004
20031215,38.6,0
20031216,40.166666666666664,0
20031217,42.673469387755105,1.2600000000000002
20031218,34.375,0
20031219,33.166666666666664,0
20031220,33.458333333333336,0
20031221,34.791666666666664,0
20031222,44.416666666666664,0
20031223,51,0.02
20031224,50.42,1.3200000000000003
20031225,36.65,0
20031226,38.095238095238095,0
20031227,43.375,0
20031228,40.25,0
20031229,45.041666666666664,0
20031230,49.92307692307692,0.05
20031231,40.166666666666664,0
20040101,46.791666666666664,0
20040102,46.03846153846154,0.15000000000000002
20040103,52.5,0
20040104,55.07142857142857,0
20040105,45.725,0.6100000000000002
20040106,36.28,0
20040107,24.916666666666668,0
20040108,29,0
20040109,28.8,0.03
20040110,15.083333333333334,0
20040111,22.958333333333332,0
20040112,40.166666666666664,0
20040113,42.041666666666664,0
20040114,30.04,0
20040115,29.5,0
20040116,21.625,0
20040117,28.655172413793103,0.09
20040118,35.36585365853659,0.4600000000000002
20040119,26.333333333333332,0
20040120,25.416666666666668,0
20040121,24.375,0
20040122,34.375,0
20040123,21.75,0
20040124,23.22222222222222,0
20040125,18.096774193548388,0.23
20040126,18.70967741935484,0.22000000000000006
20040127,26.57377049180328,0.20000000000000004
20040128,27.11111111111111,0
20040129,27.708333333333332,0
20040130,25.916666666666668,0
20040131,19.833333333333332,0
20040201,24.666666666666668,0
20040202,28.916666666666668,0
20040203,30.25,0.8800000000000001
20040204,38.166666666666664,0
20040205,32.035714285714285,0.060000000000000005
20040206,34.261538461538464,3.3699999999999983
20040207,38.53333333333333,0
20040208,31.166666666666668,0
20040209,38.083333333333336,0
20040210,42.916666666666664,0
20040211,39.833333333333336,0
20040212,37.333333333333336,0
20040213,40.125,0
20040214,40.166666666666664,0
20040215,34.541666666666664,0
20040216,26.894736842105264,0
20040217,31.875,0
20040218,36.791666666666664,0
20040219,46.083333333333336,0
20040220,47.291666666666664,0
20040221,51.12,0
20040222,41.5,0
20040223,39.833333333333336,0
20040224,39.38235294117647,0.11
20040225,36.583333333333336,0
20040226,36.375,0
20040227,41.75,0
20040228,44.291666666666664,0
20040229,47.708333333333336,0
20040301,51.75,0
20040302,60.625,0.16
20040303,57.04347826086956,0
20040304,53.72,0.09
20040305,58.92307692307692,0
20040306,61.03030303030303,0.8600000000000001
20040307,49.96153846153846,0.24000000000000002
20040308,43.125,0.01
20040309,40,0
20040310,39.1,0.01
20040311,44.791666666666664,0
20040312,44.16,0
20040313,38.916666666666664,0
20040314,44.541666666666664,0
20040315,55.5,0
20040316,38.95,0.6200000000000001
20040317,37.05128205128205,0.18
20040318,39.875,0
20040319,42.371428571428574,0.27
20040320,48.041666666666664,0
20040321,48.333333333333336,0.01
20040322,34.416666666666664,0
20040323,38.708333333333336,0
20040324,49.25,0
20040325,57.083333333333336,0.06
20040326,62.625,0
20040327,61.56,0.1
20040328,56.36,0
20040329,46.666666666666664,0
20040330,43.172413793103445,0
20040331,46.82857142857143,0.07
20040401,47.093023255813954,1.3300000000000005
20040402,45.5,0.43000000000000016
20040403,47.666666666666664,0.060000000000000005
20040404,45.16,0.05
20040405,40.166666666666664,0
20040406,48.291666666666664,0
20040407,61.4,0
20040408,50.791666666666664,0
20040409,52.96666666666667,0.01
20040410,54.875,0
20040411,47.92857142857143,0.05
20040412,46.06976744186046,1.8000000000000005
20040413,48.32692307692308,0.52
20040414,49.36842105263158,0.48
20040415,53.625,0
20040416,53,0
20040417,61.583333333333336,0
20040418,70.54166666666667,0
20040419,74.41666666666667,0
20040420,74.20833333333333,0
20040421,66.56,0
20040422,71.83333333333333,0
20040423,70.2,0.8700000000000001
20040424,63.166666666666664,0
20040425,61,0
20040426,61.87234042553192,1.0000000000000002
20040427,56.806451612903224,0.01
20040428,51.125,0
20040429,62.875,0
20040430,66.625,0
20040501,68.88888888888889,0.10999999999999999
20040502,69.73170731707317,2.07
20040503,51.5,0.6300000000000001
20040504,53.5,0
20040505,60.5,1.71
20040506,63.80769230769231,0
20040507,69.86206896551724,0.19999999999999998
20040508,62.92,0
20040509,66.34782608695652,0
20040510,74.39285714285714,0.03
20040511,77.20833333333333,0
20040512,76.25,0
20040513,76.375,0
20040514,77.91666666666667,0
20040515,76.51612903225806,0.44
20040516,73.25,0.05
20040517,74.03333333333333,0.03
20040518,74.70370370370371,0.05
20040519,72.46875,0.10999999999999999
20040520,68.75757575757575,0
20040521,74.02857142857142,0.060000000000000005
20040522,77.41666666666667,0.01
20040523,81.33333333333333,0
20040524,81.33333333333333,0
20040525,78.06451612903226,0.9700000000000001
20040526,74.89655172413794,0.18000000000000002
20040527,76,0.01
20040528,73.6875,0.15
20040529,66.5,0
20040530,66.44,0.02
20040531,67,0.14
20040601,69.37037037037037,1.0499999999999998
20040602,70,0
20040603,72.75,0.02
20040604,66.08333333333333,0.09999999999999999
20040605,62.08,1.1500000000000004
20040606,61.75675675675676,0
20040607,69.88888888888889,0
20040608,73.08,0
20040609,79.96,0
20040610,80.33333333333333,0
20040611,65.46938775510205,2.1300000000000003
20040612,72.61538461538461,0
20040613,67.33333333333333,0
20040614,77.14814814814815,0
20040615,78.96551724137932,0.03
20040616,78.58620689655173,0
20040617,78.22413793103448,0
20040618,79.44444444444444,0
20040619,75,0
20040620,67.16666666666667,0
20040621,70.95833333333333,0
20040622,74.86111111111111,1.25
20040623,73.45833333333333,0.04
20040624,75.79166666666667,0
20040625,75.03125,0
20040626,77.41666666666667,0
20040627,72.56,0
20040628,73.95833333333333,0
20040629,72.83333333333333,0
20040630,75.29166666666667,0
20040701,77.13333333333334,0
20040702,81.45833333333333,0
20040703,79.84615384615384,0
20040704,75.81818181818181,5.059999999999998
20040705,79.13513513513513,0.68
20040706,82.30434782608695,0
20040707,78.6875,2.09
20040708,79.03846153846153,0.04
20040709,79.70833333333333,0
20040710,78.20833333333333,0
20040711,80.83333333333333,0
20040712,78.76923076923077,0.06
20040713,77.86486486486487,0
20040714,78.8,0.19
20040715,76.79166666666667,0
20040716,77.20833333333333,0
20040717,76,0.44
20040718,72.15151515151516,0.20000000000000004
20040719,74.6774193548387,0.21
20040720,77.66666666666667,0
20040721,80.125,0
20040722,78.08571428571429,0.7400000000000001
20040723,76,0.03
20040724,73.9,0.03
20040725,71.96774193548387,0
20040726,72.79166666666667,2.1599999999999997
20040727,76.20689655172414,4.74
20040728,76.41176470588235,0.7300000000000001
20040729,77.79166666666667,0
20040730,78.38461538461539,0
20040731,80.79310344827586,0
20040801,77.97368421052632,0.52
20040802,77.98039215686275,0.33000000000000007
20040803,78.60606060606061,0.02
20040804,80.96774193548387,1.17
20040805,73.625,0.02
20040806,68.25,0
20040807,67.83333333333333,0
20040808,71.04166666666667,0
20040809,74.66666666666667,0
20040810,76.83333333333333,0
20040811,74.46341463414635,5.049999999999999
20040812,73,9.669999999999998
20040813,72.23076923076923,0.06
20040814,66.4,1.2200000000000004
20040815,70.65217391304348,0
20040816,74.72,0
20040817,73.88,0
20040818,74.72727272727273,0.56
20040819,77.29629629629629,0
20040820,80.25,0
20040821,76,0.72
20040822,70.33333333333333,0
20040823,73.91666666666667,0
20040824,76.64,0
20040825,75.36363636363636,0
20040826,74.89189189189189,0
20040827,75.97297297297297,0
20040828,79.5,0
20040829,78.79166666666667,0
20040830,78.74285714285715,0.08
20040831,78.32,0
20040901,75.375,0
20040902,75.31818181818181,0
20040903,74.41666666666667,0
20040904,76.20833333333333,0
20040905,73.14285714285714,0.02
20040906,70.16666666666667,0
20040907,73.325,0.33
20040908,75.92857142857143,0.13
20040909,76.15384615384616,0.6000000000000001
20040910,73.33333333333333,0
20040911,71.6086956521739,0
20040912,71.875,0
20040913,73.83333333333333,0
20040914,72.20689655172414,0.05
20040915,67.78048780487805,0.24000000000000005
20040916,71.73684210526316,0.01
20040917,76.1896551724138,0.54
20040918,68.4047619047619,0.82
20040919,61.095238095238095,0
20040920,61.583333333333336,0
20040921,66.54166666666667,0
20040922,72.16666666666667,0
20040923,73.08333333333333,0
20040924,71.48,0
20040925,68.6086956521739,0
20040926,69.32,0
20040927,69.55555555555556,0
20040928,72.45,8.299999999999999
20040929,68.37037037037037,0
20040930,68.24137931034483,0
20041001,66.52173913043478,0
20041002,67.84615384615384,3.12
20041003,63.625,0
20041004,64.42307692307692,0
20041005,58.208333333333336,0
20041006,55.583333333333336,0
20041007,61.083333333333336,0
20041008,63.458333333333336,0
20041009,62.02777777777778,0
20041010,63.916666666666664,0
20041011,56.083333333333336,0
20041012,54.130434782608695,0
20041013,56.241379310344826,0
20041014,61.5,0.01
20041015,60,0.15
20041016,53.241379310344826,0.02
20041017,53.08695652173913,0
20041018,53.916666666666664,0
20041019,57.5,0.4
20041020,53.885714285714286,0.22000000000000003
20041021,54.16216216216216,0.22000000000000003
20041022,52.82142857142857,0
20041023,50.291666666666664,0
20041024,50.107142857142854,0.08
20041025,52.825,0
20041026,52.68888888888889,0
20041027,56.041666666666664,0
20041028,56.76923076923077,0
20041029,56.25714285714286,0.09
20041030,63.404761904761905,0.03
20041031,67.66666666666667,0
20041101,62.208333333333336,0
20041102,62.083333333333336,0
20041103,61.541666666666664,0.01
20041104,50.34090909090909,3.4999999999999996
20041105,52.041666666666664,0
20041106,50.875,0
20041107,55.291666666666664,0
20041108,49.541666666666664,0
20041109,43,0
20041110,43.041666666666664,0
20041111,49.375,0
20041112,46.5,3.0899999999999985
20041113,43.1875,0.07
20041114,41.666666666666664,0
20041115,46.708333333333336,0
20041116,50.25,0
20041117,51.2,0
20041118,53.75,0.03
20041119,53.67857142857143,0
20041120,56.15151515151515,0.15
20041121,56.0625,0
20041122,54.357142857142854,0.03
20041123,52.13636363636363,0
20041124,57.24561403508772,0.21000000000000002
20041125,56.94285714285714,0.04
20041126,40.041666666666664,0
20041127,47,0.03
20041128,53.86363636363637,0.2
20041129,45.125,0
20041130,47.791666666666664,0.02
20041201,51.24324324324324,0.6500000000000001
20041202,44.333333333333336,0
20041203,42.875,0
20041204,40.208333333333336,0
20041205,46.458333333333336,0
20041206,47.958333333333336,0
20041207,54.107142857142854,0.81
20041208,56.75,0.16
20041209,48.473684210526315,1.2200000000000004
20041210,51.54054054054054,0.4200000000000001
20041211,48.529411764705884,0.54
20041212,44.833333333333336,0
20041213,44.333333333333336,0
20041214,35.583333333333336,0
20041215,31.666666666666668,0
20041216,35.291666666666664,0
20041217,41.458333333333336,0
20041218,38.458333333333336,0
20041219,33.13953488372093,0.36000000000000004
20041220,17.958333333333332,0
20041221,31.375,0
20041222,43.34782608695652,0
20041223,52.625,1.62
20041224,30.541666666666668,0
20041225,27.041666666666668,0
20041226,28.166666666666668,0
20041227,28.5,0
20041228,28.5,0
20041229,40.041666666666664,0
20041230,42.125,0
20041231,47.64,0
20050101,50.291666666666664,0
20050102,43.035714285714285,0
20050103,51.416666666666664,0.02
20050104,56.16,0
20050105,44.75471698113208,0.26
20050106,41.08888888888889,0.02
20050107,43.92,0
20050108,44.529411764705884,0.18000000000000005
20050109,39.19230769230769,0
20050110,43.19230769230769,0
20050111,45.40909090909091,0.13999999999999999
20050112,45.541666666666664,0
20050113,53.4468085106383,0.38999999999999996
20050114,51.31707317073171,4.469999999999999
20050115,33.208333333333336,0
20050116,33.07142857142857,0
20050117,24.51851851851852,0
20050118,18.791666666666668,0
20050119,21.358974358974358,0.03
20050120,31.625,0
20050121,24.583333333333332,0
20050122,20.693877551020407,0.7900000000000001
20050123,18.833333333333332,0
20050124,21.71875,0.02
20050125,31.375,0
20050126,37.19230769230769,0
20050127,22.791666666666668,0
20050128,20.208333333333332,0
20050129,28,0
20050130,30.92156862745098,0.6700000000000002
20050131,31.083333333333332,0
20050201,30.916666666666668,0
20050202,33.208333333333336,0
20050203,33.92307692307692,0.09
20050204,38.84615384615385,0
20050205,43.666666666666664,0
20050206,41.708333333333336,0
20050207,44.541666666666664,0
20050208,47.875,0
20050209,50.125,0
20050210,41.125,0.11000000000000001
20050211,33.291666666666664,0
20050212,41.2,0
20050213,41.84,0
20050214,42.97727272727273,0.68
20050215,44.666666666666664,0
20050216,49.9,0.03
20050217,39.44,0
20050218,29.24,0
20050219,29.125,0
20050220,35.708333333333336,0
20050221,43.06976744186046,1.11
20050222,43.13333333333333,0
20050223,41.916666666666664,0
20050224,30.458333333333332,0.3500000000000001
20050225,30.607142857142858,0
20050226,36.458333333333336,0
20050227,33.333333333333336,0
20050228,32.763888888888886,0.9700000000000002
20050301,34.096774193548384,0.01
20050302,32.291666666666664,0
20050303,30.625,0
20050304,35.44,0
20050305,39.208333333333336,0
20050306,44.5,0
20050307,55.21739130434783,0
20050308,37.526315789473685,0.8600000000000002
20050309,28.291666666666668,0
20050310,32.69230769230769,0
20050311,42.107142857142854,0.02
20050312,41.2,0
20050313,41.833333333333336,0
20050314,39.21739130434783,0
20050315,39.583333333333336,0
20050316,42.666666666666664,0
20050317,41.26086956521739,0
20050318,44.916666666666664,0
20050319,48.375,0
20050320,49.285714285714285,0.75
20050321,46.333333333333336,0
20050322,45.875,0
20050323,44.339622641509436,3.8000000000000007
20050324,42.92857142857143,0
20050325,45.111111111111114,0.08
20050326,46.074074074074076,0
20050327,45.46875,0.14
20050328,48.08064516129032,4.07
20050329,53.529411764705884,0
20050330,53.375,0
20050331,49.827586206896555,0
20050401,52.542857142857144,0.29
20050402,51.02739726027397,5.249999999999997
20050403,46.4,0.23
20050404,55.125,0
20050405,55.875,0
20050406,65.6,0
20050407,66,0.2
20050408,60.48837209302326,0.7100000000000001
20050409,56,0
20050410,58.04545454545455,0
20050411,59.125,0
20050412,49.083333333333336,0.01
20050413,53.16,0
20050414,53.625,0
20050415,50.291666666666664,0
20050416,51,0
20050417,57.041666666666664,0
20050418,65.66666666666667,0
20050419,67.8,0
20050420,71.625,0
20050421,61.32258064516129,0.13
20050422,53.16326530612245,0.3600000000000001
20050423,58.3,0.99
20050424,46.208333333333336,0
20050425,51.84,0
20050426,58.125,0
20050427,61.48,0
20050428,58.26923076923077,0
20050429,55.964285714285715,0.01
20050430,60.25,2.3400000000000007
20050501,58.291666666666664,0.10999999999999999
20050502,53.36,0.01
20050503,51.291666666666664,0
20050504,54.875,0
20050505,55.125,0
20050506,52.583333333333336,0
20050507,58.041666666666664,0
20050508,65,0
20050509,66.125,0
20050510,63.791666666666664,0
20050511,67.25,0
20050512,69.79166666666667,0
20050513,59.208333333333336,0
20050514,66.7843137254902,4.169999999999999
20050515,66.12,0
20050516,62.76,0
20050517,61,0
20050518,64.4,0
20050519,63.10344827586207,0.01
20050520,55.041666666666664,6.839999999999999
20050521,60.68,0
20050522,64.625,0.02
20050523,61.24,0.01
20050524,55.791666666666664,0.7600000000000002
20050525,55.4,0
20050526,67.25,0
20050527,72.29166666666667,0
20050528,66.28,0
20050529,67.44,0
20050530,65.36,0
20050531,68.41666666666667,0.01
20050601,68,0
20050602,62.935483870967744,0
20050603,63.01234567901235,1.1400000000000001
20050604,68.03030303030303,0.01
20050605,75.125,0
20050606,76.11428571428571,0.30000000000000004
20050607,75.0909090909091,0.8700000000000002
20050608,80.64,0
20050609,79.93103448275862,0
20050610,78.80645161290323,0
20050611,79.45833333333333,0
20050612,78.66666666666667,0
20050613,81.28571428571429,0.09
20050614,83.45833333333333,0
20050615,82.70833333333333,0
20050616,77.25925925925925,0
20050617,71.25,0
20050618,71.66666666666667,0
20050619,70.66666666666667,0
20050620,66.54166666666667,0
20050621,71.625,0
20050622,73.03846153846153,0.03
20050623,73.54166666666667,0
20050624,76.21739130434783,0
20050625,79.91666666666667,0
20050626,80.70833333333333,0
20050627,79.0625,0
20050628,81.95833333333333,0.01
20050629,76.22222222222223,4.3199999999999985
20050630,77.78571428571429,0.02
20050701,77.97058823529412,0
20050702,80.81481481481481,0
20050703,77.61538461538461,0
20050704,80.20833333333333,0
20050705,79.05882352941177,0
20050706,78.92592592592592,0.5
20050707,77.1923076923077,0.18
20050708,72.87096774193549,0.02
20050709,77.66666666666667,0
20050710,79.95833333333333,0
20050711,80.58333333333333,0
20050712,82,0
20050713,79.34042553191489,1.1
20050714,77.92307692307692,0.21000000000000002
20050715,78.03846153846153,3.8199999999999994
20050716,81.5,0.13
20050717,81.22222222222223,0
20050718,83.66666666666667,0
20050719,84.04166666666667,0
20050720,83.33333333333333,0
20050721,79.25,0
20050722,83.24,0
20050723,79,3.31
20050724,77.375,0
20050725,81.11111111111111,0.14
20050726,86.91666666666667,0
20050727,83.36666666666666,0.22999999999999998
20050728,76.33333333333333,0
20050729,75.24137931034483,0.03
20050730,77.14285714285714,0.02
20050731,76.73076923076923,0
20050801,76.475,0
20050802,83,0
20050803,84.66666666666667,0
20050804,86.32,0
20050805,85.11111111111111,0.02
20050806,82.20833333333333,0
20050807,81.08333333333333,0
20050808,77,4.2299999999999995
20050809,73.38095238095238,0.16999999999999998
20050810,78.10344827586206,0
20050811,82.79166666666667,0
20050812,84.6923076923077,0
20050813,85.68,0
20050814,85.54166666666667,0
20050815,83.625,0
20050816,75.90697674418605,0.16
20050817,76.37037037037037,0
20050818,79.04166666666667,0
20050819,72.94117647058823,0.45
20050820,80.05405405405405,0
20050821,84.79166666666667,0
20050822,80.25,0
20050823,76,0
20050824,75.70833333333333,0
20050825,73.66666666666667,0
20050826,73.04166666666667,0
20050827,70.38461538461539,0.22000000000000003
20050828,75.76315789473684,0.8300000000000001
20050829,78.07407407407408,0
20050830,79,0
20050831,81.86666666666666,0
20050901,77.70833333333333,0
20050902,79.625,0
20050903,75.70833333333333,0
20050904,73.66666666666667,0
20050905,74.04166666666667,0
20050906,72.15384615384616,0
20050907,71.125,0
20050908,70,0
20050909,75.125,0
20050910,73.9375,0
20050911,72.83333333333333,0
20050912,73.625,0
20050913,75.45833333333333,0
20050914,78.55882352941177,0
20050915,80.35483870967742,0.02
20050916,78.84210526315789,0
20050917,79.34482758620689,0
20050918,77,0
20050919,76.5,0
20050920,78.36,0
20050921,76.44444444444444,0
